m,m_max,m_max_0,ef_construction,ml,select_neighbor_mode,total_time_for_building_graph,total_time_for_query,total_distance_count_for_building_graph,total_distance_count_for_query,recall
20, 35, 40, 20, 1, heuristic, 13409, 38, 55974982, 199366, 0.9844
20, 35, 40, 25, 1, heuristic, 13475, 36, 56589028, 198918, 0.9865
20, 35, 40, 30, 1, heuristic, 13747, 37, 57626284, 201584, 0.9866
20, 35, 40, 35, 1, heuristic, 14069, 36, 59286578, 203738, 0.9875
20, 35, 40, 40, 1, heuristic, 14274, 39, 59750302, 203080, 0.9874
20, 35, 40, 45, 1, heuristic, 14550, 39, 60971529, 199930, 0.9872
20, 35, 40, 50, 1, heuristic, 14659, 37, 62136956, 203946, 0.9877
20, 35, 40, 55, 1, heuristic, 14840, 39, 62950655, 202656, 0.9876
20, 35, 40, 60, 1, heuristic, 15122, 38, 63709096, 202924, 0.9781
20, 35, 40, 65, 1, heuristic, 15233, 36, 64089812, 201062, 0.9869
20, 35, 40, 70, 1, heuristic, 15272, 36, 64421881, 202704, 0.9878
20, 35, 40, 75, 1, heuristic, 15509, 37, 65017389, 202504, 0.9879
20, 35, 40, 80, 1, heuristic, 15927, 38, 66392098, 203568, 0.9879
20, 35, 40, 85, 1, heuristic, 16131, 36, 67105077, 201114, 0.9879
20, 35, 40, 90, 1, heuristic, 16288, 39, 67949567, 205626, 0.988
20, 35, 40, 95, 1, heuristic, 16186, 38, 68612411, 202660, 0.988
20, 35, 45, 5, 1, heuristic, 12701, 35, 51765280, 200540, 0.9643
20, 35, 45, 10, 1, heuristic, 12652, 36, 52532631, 205308, 0.9792
20, 35, 45, 15, 1, heuristic, 12897, 37, 53981908, 210624, 0.9844
20, 35, 45, 20, 1, heuristic, 13028, 37, 55108803, 211982, 0.9878
20, 35, 45, 25, 1, heuristic, 13360, 45, 56828486, 209842, 0.9882
20, 35, 45, 30, 1, heuristic, 14198, 40, 57229221, 209692, 0.989
20, 35, 45, 35, 1, heuristic, 13573, 36, 58793191, 211932, 0.9888
20, 35, 45, 40, 1, heuristic, 14150, 37, 60475875, 213156, 0.9898
20, 35, 45, 45, 1, heuristic, 13996, 40, 60645220, 211264, 0.9898
20, 35, 45, 50, 1, heuristic, 14276, 50, 61475466, 211094, 0.9896
20, 35, 45, 55, 1, heuristic, 15080, 40, 62662911, 210744, 0.9898
20, 35, 45, 60, 1, heuristic, 15348, 38, 63303004, 212098, 0.9901
20, 35, 45, 65, 1, heuristic, 15923, 38, 64572274, 212820, 0.9898
20, 35, 45, 70, 1, heuristic, 15555, 38, 64841050, 210828, 0.9901
20, 35, 45, 75, 1, heuristic, 15829, 42, 65777333, 213056, 0.9901
20, 35, 45, 80, 1, heuristic, 16058, 40, 66075419, 210326, 0.9899
20, 35, 45, 85, 1, heuristic, 16054, 38, 66674139, 212840, 0.9901
20, 35, 45, 90, 1, heuristic, 17128, 39, 68684895, 214848, 0.99
20, 35, 45, 95, 1, heuristic, 16286, 40, 68242131, 208808, 0.99
20, 40, 5, 5, 1, heuristic, 4654, 12, 19286143, 65372, 0.1871
20, 40, 5, 10, 1, heuristic, 5271, 12, 22065714, 69312, 0.2014
20, 40, 5, 15, 1, heuristic, 5798, 13, 23599933, 73392, 0.2301
20, 40, 5, 20, 1, heuristic, 5776, 13, 23623683, 75368, 0.2568
20, 40, 5, 25, 1, heuristic, 5613, 12, 24130107, 72508, 0.269
20, 40, 5, 30, 1, heuristic, 5591, 12, 24080381, 69844, 0.2356
20, 40, 5, 35, 1, heuristic, 5806, 13, 25059957, 75010, 0.2409
20, 40, 5, 40, 1, heuristic, 5895, 13, 25773721, 77044, 0.2811
20, 40, 5, 45, 1, heuristic, 6034, 13, 25978822, 76484, 0.2639
20, 40, 5, 50, 1, heuristic, 6057, 14, 26360114, 79286, 0.3461
20, 40, 5, 55, 1, heuristic, 6152, 13, 26160314, 73538, 0.303
20, 40, 5, 60, 1, heuristic, 6477, 13, 26438726, 72468, 0.2733
20, 40, 5, 65, 1, heuristic, 6242, 13, 26542297, 74788, 0.3066
20, 40, 5, 70, 1, heuristic, 6103, 13, 26105597, 75390, 0.2902
20, 40, 5, 75, 1, heuristic, 6711, 14, 28093959, 78396, 0.3294
20, 40, 5, 80, 1, heuristic, 6602, 14, 27849796, 76642, 0.2881
20, 40, 5, 85, 1, heuristic, 6507, 13, 27451423, 74258, 0.3298
20, 40, 5, 90, 1, heuristic, 6854, 14, 28382794, 74462, 0.2764
20, 40, 5, 95, 1, heuristic, 7027, 14, 29092930, 79234, 0.3422
20, 40, 10, 5, 1, heuristic, 6421, 18, 27269922, 101270, 0.5967
20, 40, 10, 10, 1, heuristic, 6788, 19, 29101665, 104894, 0.6471
20, 40, 10, 15, 1, heuristic, 7118, 20, 30161235, 103452, 0.6628
20, 40, 10, 20, 1, heuristic, 7348, 20, 31627109, 109278, 0.6786
20, 40, 10, 25, 1, heuristic, 7588, 21, 32522341, 110100, 0.7022
20, 40, 10, 30, 1, heuristic, 7779, 21, 33320311, 110334, 0.7047
20, 40, 10, 35, 1, heuristic, 7929, 21, 34041798, 110610, 0.7105
20, 40, 10, 40, 1, heuristic, 8067, 21, 34688569, 111226, 0.7193
20, 40, 10, 45, 1, heuristic, 8162, 20, 35312591, 111490, 0.7214
20, 40, 10, 50, 1, heuristic, 8601, 22, 35510433, 110062, 0.7299
20, 40, 10, 55, 1, heuristic, 8434, 20, 35498503, 109414, 0.7308
20, 40, 10, 60, 1, heuristic, 8649, 21, 36285247, 108870, 0.7414
20, 40, 10, 65, 1, heuristic, 8936, 20, 37047116, 109058, 0.7407
20, 40, 10, 70, 1, heuristic, 8791, 20, 37519825, 107124, 0.7506
20, 40, 10, 75, 1, heuristic, 8972, 20, 38279442, 109852, 0.7541
20, 40, 10, 80, 1, heuristic, 9011, 20, 38598552, 111408, 0.7509
20, 40, 10, 85, 1, heuristic, 9247, 20, 38952144, 108236, 0.756
20, 40, 10, 90, 1, heuristic, 8866, 20, 38417638, 109712, 0.7601
20, 40, 10, 95, 1, heuristic, 9518, 20, 40244703, 110620, 0.7667
20, 40, 15, 5, 1, heuristic, 8387, 23, 35838019, 125518, 0.7473
20, 40, 15, 10, 1, heuristic, 8886, 24, 37683523, 127948, 0.7804
20, 40, 15, 15, 1, heuristic, 9011, 24, 39120506, 129330, 0.7955
20, 40, 15, 20, 1, heuristic, 9285, 25, 40335566, 130864, 0.8142
20, 40, 15, 25, 1, heuristic, 9668, 26, 41475314, 131782, 0.8278
20, 40, 15, 30, 1, heuristic, 9365, 25, 41883737, 131472, 0.8368
20, 40, 15, 35, 1, heuristic, 10085, 25, 43312048, 129110, 0.8456
20, 40, 15, 40, 1, heuristic, 10240, 24, 43741639, 132484, 0.8533
20, 40, 15, 45, 1, heuristic, 10155, 24, 44221019, 132832, 0.8516
20, 40, 15, 50, 1, heuristic, 10200, 23, 44662246, 130276, 0.8644
20, 40, 15, 55, 1, heuristic, 10830, 30, 45565858, 130372, 0.8614
20, 40, 15, 60, 1, heuristic, 11006, 26, 47199481, 130664, 0.8621
20, 40, 15, 65, 1, heuristic, 10712, 24, 47404594, 134270, 0.8672
20, 40, 15, 70, 1, heuristic, 10694, 24, 47260269, 132286, 0.8707
20, 40, 15, 75, 1, heuristic, 11235, 26, 48001625, 132644, 0.8705
20, 40, 15, 80, 1, heuristic, 11295, 24, 48115742, 130264, 0.8706
20, 40, 15, 85, 1, heuristic, 11370, 24, 49124548, 133366, 0.8726
20, 40, 15, 90, 1, heuristic, 11396, 23, 49747994, 130976, 0.8791
20, 40, 15, 95, 1, heuristic, 11718, 26, 49752457, 131362, 0.8786
20, 40, 20, 5, 1, heuristic, 10289, 24, 43893418, 137330, 0.8273
20, 40, 20, 10, 1, heuristic, 10642, 26, 46106928, 142092, 0.8605
20, 40, 20, 15, 1, heuristic, 11154, 28, 48039477, 145640, 0.8787
20, 40, 20, 20, 1, heuristic, 11612, 27, 49731981, 148290, 0.8835
20, 40, 20, 25, 1, heuristic, 11845, 27, 51093401, 150368, 0.8908
20, 40, 20, 30, 1, heuristic, 12288, 27, 52153596, 148868, 0.8911
20, 40, 20, 35, 1, heuristic, 12009, 27, 52798339, 149286, 0.9048
20, 40, 20, 40, 1, heuristic, 12406, 27, 53477436, 145228, 0.8982
20, 40, 20, 45, 1, heuristic, 12786, 30, 54553406, 148050, 0.916
20, 40, 20, 50, 1, heuristic, 13511, 27, 55376857, 147750, 0.9039
20, 40, 20, 55, 1, heuristic, 13679, 30, 56152843, 148892, 0.9171
20, 40, 20, 60, 1, heuristic, 14193, 28, 57199148, 148962, 0.9189
20, 40, 20, 65, 1, heuristic, 14238, 32, 57369009, 149164, 0.9188
20, 40, 20, 70, 1, heuristic, 14467, 31, 58121609, 149556, 0.9208
20, 40, 20, 75, 1, heuristic, 13940, 27, 57651040, 148486, 0.9245
20, 40, 20, 80, 1, heuristic, 14150, 27, 59542572, 149158, 0.9271
20, 40, 20, 85, 1, heuristic, 14366, 29, 59770290, 147842, 0.9244
20, 40, 20, 90, 1, heuristic, 14453, 29, 60200395, 149450, 0.9183
20, 40, 20, 95, 1, heuristic, 15122, 29, 61375738, 151086, 0.9259
20, 40, 25, 5, 1, heuristic, 12232, 28, 47577351, 156112, 0.878
20, 40, 25, 10, 1, heuristic, 12183, 29, 49623586, 160242, 0.9094
20, 40, 25, 15, 1, heuristic, 11957, 28, 51204705, 162500, 0.9126
20, 40, 25, 20, 1, heuristic, 12526, 29, 53073730, 159894, 0.9345
20, 40, 25, 25, 1, heuristic, 13465, 30, 54237481, 160944, 0.9379
20, 40, 25, 30, 1, heuristic, 13073, 30, 54961271, 162818, 0.9411
20, 40, 25, 35, 1, heuristic, 13617, 29, 55547491, 162152, 0.9483
20, 40, 25, 40, 1, heuristic, 13443, 29, 57258329, 165142, 0.9509
20, 40, 25, 45, 1, heuristic, 12992, 28, 57917510, 161596, 0.9509
20, 40, 25, 50, 1, heuristic, 14408, 31, 58752344, 165436, 0.9516
20, 40, 25, 55, 1, heuristic, 13765, 35, 59456096, 165042, 0.9533
20, 40, 25, 60, 1, heuristic, 14822, 31, 60858854, 163368, 0.956
20, 40, 25, 65, 1, heuristic, 14390, 30, 61255463, 168026, 0.9557
20, 40, 25, 70, 1, heuristic, 14255, 30, 62146818, 165034, 0.9562
20, 40, 25, 75, 1, heuristic, 14302, 32, 62167662, 168242, 0.9572
20, 40, 25, 80, 1, heuristic, 14721, 29, 63338105, 165522, 0.9562
20, 40, 25, 85, 1, heuristic, 14640, 29, 63152737, 166504, 0.9564
20, 40, 25, 90, 1, heuristic, 14723, 30, 63783897, 167636, 0.9582
20, 40, 25, 95, 1, heuristic, 15056, 29, 64745925, 162844, 0.9583
20, 40, 30, 5, 1, heuristic, 11808, 30, 49776479, 170154, 0.9115
20, 40, 30, 10, 1, heuristic, 11991, 31, 51799032, 176224, 0.9467
20, 40, 30, 15, 1, heuristic, 12084, 31, 52690998, 175444, 0.9562
20, 40, 30, 20, 1, heuristic, 12785, 33, 54476004, 179052, 0.962
20, 40, 30, 25, 1, heuristic, 12919, 32, 55635129, 181276, 0.9632
20, 40, 30, 30, 1, heuristic, 13161, 32, 57213641, 179210, 0.9653
20, 40, 30, 35, 1, heuristic, 13551, 31, 58344684, 177246, 0.9675
20, 40, 30, 40, 1, heuristic, 13910, 31, 58798012, 178590, 0.9673
20, 40, 30, 45, 1, heuristic, 14100, 32, 60554205, 182230, 0.9698
20, 40, 30, 50, 1, heuristic, 14097, 32, 60565476, 182138, 0.9708
20, 40, 30, 55, 1, heuristic, 14463, 37, 61841815, 179808, 0.9709
20, 40, 30, 60, 1, heuristic, 14640, 32, 62165905, 181916, 0.971
20, 40, 30, 65, 1, heuristic, 14727, 33, 62162998, 177642, 0.9721
20, 40, 30, 70, 1, heuristic, 14895, 33, 63960025, 180682, 0.9723
20, 40, 30, 75, 1, heuristic, 15075, 36, 64316948, 179358, 0.9724
20, 40, 30, 80, 1, heuristic, 15308, 40, 64879216, 180400, 0.9724
20, 40, 30, 85, 1, heuristic, 15542, 34, 65099964, 178500, 0.9728
20, 40, 30, 90, 1, heuristic, 15602, 32, 66359817, 180520, 0.9731
20, 40, 30, 95, 1, heuristic, 15740, 32, 66752969, 180350, 0.9725
20, 40, 35, 5, 1, heuristic, 12292, 34, 50663742, 186664, 0.9398
20, 40, 35, 10, 1, heuristic, 12843, 34, 53118391, 189880, 0.9647
20, 40, 35, 15, 1, heuristic, 13174, 33, 54645251, 189840, 0.9731
20, 40, 35, 20, 1, heuristic, 13042, 62, 54910338, 190098, 0.9782
20, 40, 35, 25, 1, heuristic, 13763, 41, 56825982, 192810, 0.9796
20, 40, 35, 30, 1, heuristic, 14327, 36, 58374365, 195230, 0.9805
20, 40, 35, 35, 1, heuristic, 13974, 41, 58557779, 190966, 0.9805
20, 40, 35, 40, 1, heuristic, 14166, 38, 59806877, 194432, 0.9815
20, 40, 35, 45, 1, heuristic, 14718, 37, 61165480, 196106, 0.9807
20, 40, 35, 50, 1, heuristic, 15165, 37, 61760131, 193044, 0.9712
20, 40, 35, 55, 1, heuristic, 14861, 36, 62550804, 193604, 0.9814
20, 40, 35, 60, 1, heuristic, 14835, 34, 64245242, 195132, 0.9819
20, 40, 35, 65, 1, heuristic, 15029, 35, 64113552, 194336, 0.9825
20, 40, 35, 70, 1, heuristic, 15311, 34, 64482202, 193158, 0.9821
20, 40, 35, 75, 1, heuristic, 15582, 36, 65822644, 195580, 0.9822
20, 40, 35, 80, 1, heuristic, 15365, 36, 66228518, 193956, 0.9825
20, 40, 35, 85, 1, heuristic, 15690, 35, 65982251, 193570, 0.9825
20, 40, 35, 90, 1, heuristic, 15928, 34, 66900931, 190594, 0.9829
20, 40, 35, 95, 1, heuristic, 16103, 38, 68159993, 195786, 0.9832
20, 40, 40, 5, 1, heuristic, 12420, 36, 51354670, 193722, 0.9567
20, 40, 40, 10, 1, heuristic, 12814, 35, 53078066, 199674, 0.9754
20, 40, 40, 15, 1, heuristic, 12644, 35, 54000778, 203480, 0.9808
20, 40, 40, 20, 1, heuristic, 12994, 36, 55461419, 205382, 0.9837
20, 40, 40, 25, 1, heuristic, 13354, 38, 56416495, 203448, 0.9862
20, 40, 40, 30, 1, heuristic, 13426, 37, 57362457, 206592, 0.9871
20, 40, 40, 35, 1, heuristic, 14017, 38, 59280272, 206146, 0.9875
20, 40, 40, 40, 1, heuristic, 13972, 35, 59719563, 205698, 0.9876
20, 40, 40, 45, 1, heuristic, 14280, 36, 61030621, 207864, 0.9872
20, 40, 40, 50, 1, heuristic, 14128, 38, 61725733, 206302, 0.9876
20, 40, 40, 55, 1, heuristic, 14596, 36, 62706001, 205962, 0.9872
20, 40, 40, 60, 1, heuristic, 14807, 37, 63203307, 205252, 0.9867
20, 40, 40, 65, 1, heuristic, 15034, 36, 63969158, 203132, 0.9877
20, 40, 40, 70, 1, heuristic, 15170, 40, 64601091, 203012, 0.9879
20, 40, 40, 75, 1, heuristic, 15432, 40, 65960849, 206734, 0.9879
20, 40, 40, 80, 1, heuristic, 15673, 36, 66287050, 207558, 0.9879
20, 40, 40, 85, 1, heuristic, 15797, 37, 67183012, 207788, 0.9879
20, 40, 40, 90, 1, heuristic, 15648, 35, 67071341, 203812, 0.9703
20, 40, 40, 95, 1, heuristic, 16061, 37, 68580989, 206790, 0.9879
20, 40, 45, 5, 1, heuristic, 12578, 36, 52261224, 203948, 0.9627
20, 40, 45, 10, 1, heuristic, 12661, 37, 52745608, 210058, 0.9804
20, 40, 45, 15, 1, heuristic, 12559, 36, 53564872, 210654, 0.9849
20, 40, 45, 20, 1, heuristic, 12950, 37, 54778599, 214280, 0.9873
20, 40, 45, 25, 1, heuristic, 13252, 37, 55934509, 213112, 0.9879
20, 40, 45, 30, 1, heuristic, 13299, 37, 57117559, 214542, 0.9885
20, 40, 45, 35, 1, heuristic, 13515, 37, 58468430, 213600, 0.9891
20, 40, 45, 40, 1, heuristic, 13810, 37, 60062099, 215494, 0.9899
20, 40, 45, 45, 1, heuristic, 13945, 37, 60485607, 213718, 0.9897
20, 40, 45, 50, 1, heuristic, 14389, 39, 61104567, 217862, 0.9899
20, 40, 45, 55, 1, heuristic, 14950, 38, 62357210, 217120, 0.9904
20, 40, 45, 60, 1, heuristic, 14777, 38, 62924509, 213100, 0.9899
20, 40, 45, 65, 1, heuristic, 14795, 38, 64035118, 214220, 0.9901
20, 40, 45, 70, 1, heuristic, 15139, 37, 64517979, 217066, 0.9901
20, 40, 45, 75, 1, heuristic, 15097, 37, 65141917, 218310, 0.9901
20, 40, 45, 80, 1, heuristic, 15432, 37, 66593832, 213602, 0.99
20, 40, 45, 85, 1, heuristic, 15714, 39, 67658950, 218052, 0.9795
20, 40, 45, 90, 1, heuristic, 15607, 38, 67224697, 219858, 0.99
20, 40, 45, 95, 1, heuristic, 15788, 37, 67976208, 214020, 0.9898
20, 45, 5, 5, 1, heuristic, 4486, 12, 18955614, 69118, 0.1808
20, 45, 5, 10, 1, heuristic, 4984, 13, 21117189, 70946, 0.2124
20, 45, 5, 15, 1, heuristic, 5281, 14, 22681750, 74756, 0.2223
20, 45, 5, 20, 1, heuristic, 5471, 13, 23099108, 76838, 0.2447
20, 45, 5, 25, 1, heuristic, 5487, 14, 23082217, 72816, 0.2404
20, 45, 5, 30, 1, heuristic, 5852, 13, 24447354, 75310, 0.2533
20, 45, 5, 35, 1, heuristic, 5949, 14, 24334421, 75004, 0.274
20, 45, 5, 40, 1, heuristic, 6209, 13, 25833859, 71690, 0.251
20, 45, 5, 45, 1, heuristic, 5980, 13, 25349373, 77386, 0.2599
20, 45, 5, 50, 1, heuristic, 6199, 14, 25804194, 77828, 0.2675
20, 45, 5, 55, 1, heuristic, 6132, 13, 25645757, 77622, 0.2768
20, 45, 5, 60, 1, heuristic, 6501, 14, 27066794, 82330, 0.3
20, 45, 5, 65, 1, heuristic, 6499, 13, 27369120, 76920, 0.2863
20, 45, 5, 70, 1, heuristic, 6496, 15, 26970408, 77220, 0.3174
20, 45, 5, 75, 1, heuristic, 6396, 13, 26612759, 74996, 0.2626
20, 45, 5, 80, 1, heuristic, 6677, 13, 28013319, 75216, 0.2931
20, 45, 5, 85, 1, heuristic, 6460, 13, 27227196, 76156, 0.2759
20, 45, 5, 90, 1, heuristic, 6493, 14, 27768752, 79928, 0.3509
20, 45, 5, 95, 1, heuristic, 6702, 14, 28078843, 80540, 0.3153
20, 45, 10, 5, 1, heuristic, 6220, 18, 26976969, 102960, 0.5957
20, 45, 10, 10, 1, heuristic, 6840, 21, 28784901, 111516, 0.6343
20, 45, 10, 15, 1, heuristic, 6733, 19, 29287940, 106128, 0.6612
20, 45, 10, 20, 1, heuristic, 7194, 21, 30829014, 107560, 0.6768
20, 45, 10, 25, 1, heuristic, 7448, 19, 32090461, 109294, 0.6901
20, 45, 10, 30, 1, heuristic, 7336, 20, 32092496, 106916, 0.7087
20, 45, 10, 35, 1, heuristic, 7369, 19, 32472237, 108200, 0.712
20, 45, 10, 40, 1, heuristic, 7824, 22, 33232136, 112082, 0.7147
20, 45, 10, 45, 1, heuristic, 7977, 21, 34029638, 108060, 0.7213
20, 45, 10, 50, 1, heuristic, 8451, 23, 34880944, 113138, 0.7372
20, 45, 10, 55, 1, heuristic, 8283, 22, 35000070, 110720, 0.7339
20, 45, 10, 60, 1, heuristic, 8759, 21, 36304673, 114162, 0.744
20, 45, 10, 65, 1, heuristic, 8516, 23, 36230053, 112234, 0.7438
20, 45, 10, 70, 1, heuristic, 8768, 21, 36884262, 109020, 0.7479
20, 45, 10, 75, 1, heuristic, 9362, 22, 37698419, 110270, 0.7622
20, 45, 10, 80, 1, heuristic, 8960, 21, 37805587, 113130, 0.7592
20, 45, 10, 85, 1, heuristic, 9263, 20, 38008993, 111886, 0.7588
20, 45, 10, 90, 1, heuristic, 9364, 21, 39255823, 114068, 0.7619
20, 45, 10, 95, 1, heuristic, 9591, 23, 39718339, 115478, 0.7627
20, 45, 15, 5, 1, heuristic, 8489, 24, 35250190, 127716, 0.7522
20, 45, 15, 10, 1, heuristic, 8675, 24, 36840649, 125184, 0.7809
20, 45, 15, 15, 1, heuristic, 9025, 24, 38214643, 128456, 0.7997
20, 45, 15, 20, 1, heuristic, 9178, 24, 39254104, 128440, 0.8197
20, 45, 15, 25, 1, heuristic, 9498, 24, 40505604, 131378, 0.831
20, 45, 15, 30, 1, heuristic, 9865, 27, 41525305, 132956, 0.8437
20, 45, 15, 35, 1, heuristic, 10058, 25, 41980923, 129346, 0.8445
20, 45, 15, 40, 1, heuristic, 10169, 26, 42885830, 131538, 0.8546
20, 45, 15, 45, 1, heuristic, 10637, 25, 44350898, 134334, 0.8597
20, 45, 15, 50, 1, heuristic, 10143, 25, 43607940, 135232, 0.8616
20, 45, 15, 55, 1, heuristic, 10601, 25, 45393318, 135352, 0.8637
20, 45, 15, 60, 1, heuristic, 10940, 26, 46374715, 134940, 0.8645
20, 45, 15, 65, 1, heuristic, 10928, 25, 46177127, 130740, 0.8694
20, 45, 15, 70, 1, heuristic, 11449, 26, 47427832, 133576, 0.8667
20, 45, 15, 75, 1, heuristic, 11199, 25, 47072387, 134328, 0.8717
20, 45, 15, 80, 1, heuristic, 11631, 25, 48299839, 133050, 0.8735
20, 45, 15, 85, 1, heuristic, 11573, 27, 48531206, 133112, 0.875
20, 45, 15, 90, 1, heuristic, 11842, 26, 50052092, 133238, 0.8799
20, 45, 15, 95, 1, heuristic, 12026, 26, 49922361, 137796, 0.88
20, 45, 20, 5, 1, heuristic, 10770, 29, 44184908, 145930, 0.8255
20, 45, 20, 10, 1, heuristic, 11276, 28, 46255901, 141776, 0.8584
20, 45, 20, 15, 1, heuristic, 11773, 29, 48345601, 151022, 0.8805
20, 45, 20, 20, 1, heuristic, 11917, 28, 49164507, 145154, 0.8828
20, 45, 20, 25, 1, heuristic, 12163, 31, 50333298, 152850, 0.8901
20, 45, 20, 30, 1, heuristic, 12474, 30, 51538962, 149408, 0.898
20, 45, 20, 35, 1, heuristic, 12472, 29, 52364293, 145874, 0.9062
20, 45, 20, 40, 1, heuristic, 12832, 27, 53378775, 149220, 0.9088
20, 45, 20, 45, 1, heuristic, 13161, 29, 54721452, 151476, 0.9132
20, 45, 20, 50, 1, heuristic, 13187, 27, 55152115, 150942, 0.908
20, 45, 20, 55, 1, heuristic, 13055, 27, 55609495, 149406, 0.9175
20, 45, 20, 60, 1, heuristic, 13222, 28, 56558146, 151674, 0.9193
20, 45, 20, 65, 1, heuristic, 13519, 27, 57061898, 150672, 0.9209
20, 45, 20, 70, 1, heuristic, 13648, 28, 57736898, 149290, 0.921
20, 45, 20, 75, 1, heuristic, 13751, 29, 57908943, 151220, 0.9258
20, 45, 20, 80, 1, heuristic, 14018, 28, 58778566, 152192, 0.9267
20, 45, 20, 85, 1, heuristic, 14127, 31, 58894438, 149218, 0.9219
20, 45, 20, 90, 1, heuristic, 14258, 30, 59784842, 153902, 0.9261
20, 45, 20, 95, 1, heuristic, 14532, 29, 60285567, 152046, 0.9277
20, 45, 25, 5, 1, heuristic, 11426, 31, 46894330, 159260, 0.8785
20, 45, 25, 10, 1, heuristic, 11911, 32, 49948646, 162498, 0.9123
20, 45, 25, 15, 1, heuristic, 12111, 31, 51268979, 166470, 0.9156
20, 45, 25, 20, 1, heuristic, 12390, 35, 52113910, 162888, 0.9335
20, 45, 25, 25, 1, heuristic, 13407, 29, 54389474, 164176, 0.9366
20, 45, 25, 30, 1, heuristic, 12653, 32, 54922656, 166704, 0.9434
20, 45, 25, 35, 1, heuristic, 13143, 30, 56607459, 167394, 0.9474
20, 45, 25, 40, 1, heuristic, 13220, 30, 56632130, 168080, 0.9501
20, 45, 25, 45, 1, heuristic, 13307, 30, 57454866, 167834, 0.9494
20, 45, 25, 50, 1, heuristic, 13701, 33, 58730274, 166852, 0.9531
20, 45, 25, 55, 1, heuristic, 14156, 34, 59428970, 169730, 0.9539
20, 45, 25, 60, 1, heuristic, 14258, 29, 60131138, 166908, 0.9541
20, 45, 25, 65, 1, heuristic, 14093, 30, 60420223, 168298, 0.9562
20, 45, 25, 70, 1, heuristic, 14600, 30, 61790655, 169572, 0.9555
20, 45, 25, 75, 1, heuristic, 14527, 33, 61861757, 166430, 0.9576
20, 45, 25, 80, 1, heuristic, 14932, 32, 62811275, 170942, 0.9576
20, 45, 25, 85, 1, heuristic, 15305, 31, 63143464, 167156, 0.9571
20, 45, 25, 90, 1, heuristic, 15126, 31, 63622270, 170000, 0.9586
20, 45, 25, 95, 1, heuristic, 15369, 32, 63999888, 166820, 0.9583
20, 45, 30, 5, 1, heuristic, 12544, 33, 49739025, 174014, 0.9212
20, 45, 30, 10, 1, heuristic, 12628, 33, 51305939, 177330, 0.9445
20, 45, 30, 15, 1, heuristic, 12816, 32, 53140238, 177210, 0.9479
20, 45, 30, 20, 1, heuristic, 13507, 34, 54583840, 182442, 0.9603
20, 45, 30, 25, 1, heuristic, 13281, 33, 55618421, 179026, 0.9652
20, 45, 30, 30, 1, heuristic, 13793, 43, 56318347, 184954, 0.9663
20, 45, 30, 35, 1, heuristic, 14429, 34, 57546350, 184098, 0.9672
20, 45, 30, 40, 1, heuristic, 14295, 36, 58346152, 181670, 0.968
20, 45, 30, 45, 1, heuristic, 13971, 35, 59047842, 180262, 0.9694
20, 45, 30, 50, 1, heuristic, 14867, 35, 61325235, 182734, 0.9712
20, 45, 30, 55, 1, heuristic, 15107, 38, 61229807, 186464, 0.9714
20, 45, 30, 60, 1, heuristic, 15045, 35, 61565891, 184712, 0.9716
20, 45, 30, 65, 1, heuristic, 15140, 34, 62567230, 182842, 0.9717
20, 45, 30, 70, 1, heuristic, 15618, 39, 63501619, 184094, 0.9723
20, 45, 30, 75, 1, heuristic, 15127, 37, 63408521, 186498, 0.9625
20, 45, 30, 80, 1, heuristic, 15412, 33, 64566804, 184408, 0.9723
20, 45, 30, 85, 1, heuristic, 15433, 33, 65375151, 184914, 0.9733
20, 45, 30, 90, 1, heuristic, 15336, 35, 65343859, 182438, 0.9737
20, 45, 30, 95, 1, heuristic, 16243, 35, 66590350, 188254, 0.9736
20, 45, 35, 5, 1, heuristic, 12854, 34, 50743438, 184238, 0.9444
20, 45, 35, 10, 1, heuristic, 12622, 34, 52062780, 188932, 0.9645
20, 45, 35, 15, 1, heuristic, 13303, 36, 54166373, 191798, 0.9737
20, 45, 35, 20, 1, heuristic, 13601, 37, 54869735, 196364, 0.9786
20, 45, 35, 25, 1, heuristic, 13990, 39, 56308936, 195706, 0.9798
20, 45, 35, 30, 1, heuristic, 13769, 35, 57782805, 194310, 0.9802
20, 45, 35, 35, 1, heuristic, 13533, 35, 58222094, 193030, 0.981
20, 45, 35, 40, 1, heuristic, 13692, 35, 59217112, 196934, 0.971
20, 45, 35, 45, 1, heuristic, 13900, 36, 59937564, 194598, 0.9826
20, 45, 35, 50, 1, heuristic, 14120, 35, 60990049, 195810, 0.9815
20, 45, 35, 55, 1, heuristic, 14375, 35, 61746808, 197052, 0.9816
20, 45, 35, 60, 1, heuristic, 15022, 37, 63318787, 197894, 0.9826
20, 45, 35, 65, 1, heuristic, 15425, 36, 63144230, 196942, 0.9823
20, 45, 35, 70, 1, heuristic, 15518, 35, 64598213, 195496, 0.9824
20, 45, 35, 75, 1, heuristic, 15618, 36, 65115537, 198302, 0.9823
20, 45, 35, 80, 1, heuristic, 15574, 38, 65210087, 197170, 0.9826
20, 45, 35, 85, 1, heuristic, 15660, 35, 66542924, 197244, 0.9827
20, 45, 35, 90, 1, heuristic, 15846, 35, 67499574, 199160, 0.9829
20, 45, 35, 95, 1, heuristic, 15806, 35, 67217741, 196104, 0.9832
20, 45, 40, 5, 1, heuristic, 12309, 36, 50998563, 198042, 0.96
